place_id,name,business_status,business_address,lat,lng,types,rating,user_ratings_total,keyword,grid_lat,grid_lng
ChIJUxRwiGU0joARq3L5wLh872s,Taqueria El Ranchito,CLOSED_TEMPORARILY,"1795 Hillsdale Ave #60, San Jose, CA 95124, USA",37.2641914,-121.9164838,"mexican_restaurant,catering_service,breakfast_restaurant,food_delivery,restaurant,food,point_of_interest,establishment",4.4,315,restaurant,,
ChIJVVUlN5hBjoAR_ZLkHVT3Nvw,Oakes Cafe,CLOSED_TEMPORARILY,"Oakes Cafe, Santa Cruz, CA 95064, USA",36.9892275,-122.0633029,"cafe,food,point_of_interest,establishment",4.2,39,cafe,,
ChIJVVVVUB7Lj4ARO7g2axw2iUs,Woops! Macarons (Santa Clara / San Jose Delivery),CLOSED_TEMPORARILY,"1600 Dell Ave, Campbell, CA 95008, USA",37.263011,-121.9557296,"dessert_shop,gift_shop,bakery,confectionery,restaurant,point_of_interest,food_store,food,store,establishment",3.7,3,"bakery,restaurant",,
ChIJX2hu9qEbjoARI0U4yWIt0_4,Firehouse Subs Pajaro Dunes Center,CLOSED_TEMPORARILY,"79 Lee Rd, Watsonville, CA 95076, USA",36.89593,-121.7784139,"sandwich_shop,catering_service,food_delivery,restaurant,food,point_of_interest,establishment",5,1,restaurant,,
ChIJXc44LkIbjoARs7Vx13pnh28,Juanito's Tacos y Churros,CLOSED_TEMPORARILY,"444 Airport Blvd, Watsonville, CA 95076, USA",36.932427499999996,-121.7876574,"mexican_restaurant,restaurant,food,point_of_interest,establishment",5,2,restaurant,,
ChIJb3vzHsg1joARz6-BeWXr66g,El Nevado Gourmet,CLOSED_TEMPORARILY,"1301 S Winchester Blvd, San Jose, CA 95128, USA",37.3014589,-121.95115639999997,"mexican_restaurant,restaurant,food,point_of_interest,establishment",3.8,19,restaurant,,
ChIJc9baB7M0joAR106O589tXdA,Tasso's Restaurant & Bar,CLOSED_TEMPORARILY,"1530 Southwest Expy STE 10, San Jose, CA 95126, USA",37.3100203,-121.9166562,"greek_restaurant,restaurant,food,point_of_interest,establishment",4.5,304,restaurant,,
ChIJcyCbSdjKj4ARm5xqrWqGbMw,Starbucks,CLOSED_TEMPORARILY,"Orchid Plaza, 804 S Winchester Blvd, San Jose, CA 95128, USA",37.312979999999996,-121.94975,"coffee_shop,internet_cafe,cafe,breakfast_restaurant,food_store,restaurant,food,point_of_interest,store,establishment",4.2,529,"coffee_shop,cafe,restaurant",,
ChIJcz7wwne1j4AR6Ko5-sYCB1o,"Happy Lamb Hot Pot, Cupertino 快乐小羊",CLOSED_TEMPORARILY,"19062 Stevens Creek Blvd, Cupertino, CA 95014, USA",37.322550799999995,-122.00588130000001,"asian_restaurant,chinese_restaurant,restaurant,food,point_of_interest,establishment",4.4,1179,restaurant,,
ChIJdd_KGwsVjoARJffbm5R3re8,El Toro Bravo,CLOSED_TEMPORARILY,"123 Monterey Ave, Capitola, CA 95010, USA",36.9723107,-121.95071319999998,"mexican_restaurant,restaurant,point_of_interest,food,establishment",4.1,282,restaurant,,
ChIJdf4f4idAjoAR27-VU18tWPg,515 Kitchen & Cocktails,CLOSED_TEMPORARILY,"515 Cedar St, Santa Cruz, CA 95060, USA",36.9713086,-122.02705119999997,"night_club,american_restaurant,bar,restaurant,food,point_of_interest,establishment",4.4,436,"bar,restaurant",,
ChIJe0CxfAC1j4ARLzokd2Ngc9A,Kiku Restaurant 香苑 향원,CLOSED_TEMPORARILY,"1655 S De Anza Blvd, Cupertino, CA 95014, USA",37.294756,-122.03310719999999,"chinese_restaurant,restaurant,food,point_of_interest,establishment",4.7,27,restaurant,,
ChIJe3rr_nUzjoARNd6euRxTFBE,Order Bentobox,CLOSED_TEMPORARILY,"1492 Almaden Rd Suite A, San Jose, CA 95125, USA",37.3125381,-121.87803009999999,"japanese_restaurant,restaurant,food,point_of_interest,establishment",,,restaurant,,
ChIJe6zFYJlLjoAR3NmxVIGR4nU,Sipbie Caffe,CLOSED_TEMPORARILY,"20645 4th St B, Saratoga, CA 95070, USA",37.2577508,-122.03462150000001,"coffee_shop,cafe,food_store,food,point_of_interest,store,establishment",5,3,"coffee_shop,cafe",,
ChIJe9OVPuMzjoARyKuZ6pYwu90,5th Quarter Sports Bar & Grill,CLOSED_TEMPORARILY,"1373 Kooser Rd, San Jose, CA 95118, USA",37.24669250000001,-121.8889912,"bar_and_grill,bar,restaurant,food,point_of_interest,establishment",4.1,236,"bar,restaurant",,
ChIJfabpVhBBjoARUSVns4LWWY0,Rock N Roll Donut Bar,CLOSED_TEMPORARILY,"1335 Pacific Ave, Santa Cruz, CA 95060, USA",36.9739225,-122.0264517,"donut_shop,vegan_restaurant,coffee_shop,vegetarian_restaurant,bakery,cafe,food_store,restaurant,food,point_of_interest,store,establishment",4.8,119,"coffee_shop,bakery,cafe,restaurant",,
ChIJfyn-gX1BjoARa2kG8MPh-iU,Urbani Cellar,CLOSED_TEMPORARILY,"140 Encinal St, Santa Cruz, CA 95060, USA",36.986800099999996,-122.0319756,"restaurant,event_venue,food,point_of_interest,establishment",4.3,249,restaurant,,
ChIJgZsBL_HBj4ARgoCVIbB44NU,Hua Qian Dai Grilled Fish 花千代烤魚,CLOSED_TEMPORARILY,"10883B S Blaney Ave, Cupertino, CA 95014, USA",37.310993499999995,-122.02421539999999,"chinese_restaurant,restaurant,food,point_of_interest,establishment",4.3,81,restaurant,,
ChIJgzGb13s1joARt_iWNCcgkTI,Desi on Demand by Desi Contemporary,CLOSED_TEMPORARILY,"501 E Campbell Ave, Parking Lot [Gate, 01 Delivery, Campbell, CA 95008, USA",37.2873525,-121.94095600000001,"indian_restaurant,meal_delivery,meal_takeaway,food_delivery,restaurant,point_of_interest,food,establishment",5,4,"meal_delivery,meal_takeaway,restaurant",,
ChIJhYkwRC0zjoARLwdwv3xd4PM,SLATERS 50/50,CLOSED_TEMPORARILY,"925 Blossom Hill Rd, San Jose, CA 95123, USA",37.2512755,-121.86187040000002,"hamburger_restaurant,american_restaurant,restaurant,food,point_of_interest,establishment",3.9,134,restaurant,,
ChIJjUmd4NUzjoAREOPpsLbzZ7s,Subway,CLOSED_TEMPORARILY,"925 Blossom Hill Rd #1416, San Jose, CA 95123, USA",37.2519376,-121.86302119999999,"sandwich_shop,fast_food_restaurant,meal_takeaway,restaurant,food,point_of_interest,establishment",2.3,15,"meal_takeaway,restaurant",,
ChIJjXxIHQA1joARX3ta38VbKrw,Pollos asados el trebol 2,CLOSED_TEMPORARILY,"919 Meridian Ave, San Jose, CA 95126, USA",37.3099242,-121.9139651,"restaurant,food,point_of_interest,establishment",,,restaurant,,
ChIJk2qlUBa1j4ARxU4FFV2u3Wo,Berraco Coffee,CLOSED_TEMPORARILY,"19110 Stevens Creek Blvd Unidad A, Cupertino, CA 95014, USA",37.3227493,-122.0067379,"coffee_shop,cafe,point_of_interest,food_store,food,store,establishment",4.2,113,"coffee_shop,cafe",,
ChIJl1PYAEq1j4ARC33_mls70a0,Safar By Karimi,CLOSED_TEMPORARILY,"19930 Stevens Creek Blvd, Cupertino, CA 95014, USA",37.3224784,-122.0222551,"indian_restaurant,restaurant,food,point_of_interest,establishment",,,restaurant,,
ChIJl2JwgCk1joARNpLBOsT93VE,King & I Thai Restaurant,CLOSED_TEMPORARILY,"1505 S Winchester Blvd, San Jose, CA 95128, USA",37.2967413,-121.9503397,"restaurant,point_of_interest,food,establishment",,,restaurant,,
ChIJlzldh3AVjoARKkZ4YjxJ85g,Sushi Garden,CLOSED_TEMPORARILY,"820 Bay Ave, Capitola, CA 95010, USA",36.981559,-121.95530559999999,"japanese_restaurant,sushi_restaurant,restaurant,food,point_of_interest,establishment",4.4,512,restaurant,,
ChIJn-8jdAAzjoARyn7HVd67crg,Izumi Kaiten Sushi,CLOSED_TEMPORARILY,"925 Blossom Hill Rd, San Jose, CA 95123, USA",37.2522918,-121.86456389999998,"sushi_restaurant,japanese_restaurant,restaurant,food,point_of_interest,establishment",,,restaurant,,
ChIJn1UgltQ1joARWAV-XPRRTfQ,150 Body,CLOSED_TEMPORARILY,"2250 S Bascom Ave #454, Campbell, CA 95008, USA",37.282576,-121.9311672,"restaurant,food,point_of_interest,establishment",,,restaurant,,
ChIJnTz9PwsVjoARnLRuNmFZw7E,Capitola Wine Bar & Merchants,CLOSED_TEMPORARILY,"115 San Jose Ave, Capitola, CA 95010, USA",36.9723547,-121.95165189999999,"wine_bar,liquor_store,pub,bar,restaurant,point_of_interest,food,store,establishment",4.4,69,"liquor_store,bar,restaurant",,
ChIJoSamFJE1joARaYifGim5vRg,Cafes,CLOSED_TEMPORARILY,"2589 Samaritan Dr, San Jose, CA 95124, USA",37.2534114,-121.95166599999999,"cafe,food,point_of_interest,establishment",,,cafe,,
ChIJp2AyFmIzjoARK4BOIEdWIEU,Willie's Seafood Boil,CLOSED_TEMPORARILY,"2306 Almaden Rd #150, San Jose, CA 95125, USA",37.2914667,-121.879131,"restaurant,food,point_of_interest,establishment",,,restaurant,,
ChIJq5pYFgNrjoARaN9zq3Je6AE,Oblò Cocktails & Kitchen,CLOSED_TEMPORARILY,"740 Front St STE 100, Santa Cruz, CA 95060, USA",36.9753062,-122.02527719999999,"italian_restaurant,night_club,bar,restaurant,point_of_interest,food,establishment",4.2,57,"bar,restaurant",,
ChIJrTb5L4VHjoARyoVdvCohbg8,Melamore Cafe,CLOSED_TEMPORARILY,"5311 Scotts Valley Dr, Scotts Valley, CA 95066, USA",37.0579538,-122.0112134,"italian_restaurant,restaurant,point_of_interest,food,establishment",4.6,13,restaurant,,
