place_id,name,business_status,business_address,lat,lng,types,rating,user_ratings_total,keyword,grid_lat,grid_lng
ChIJP97HATIpRI4ROEtlCztmiXM,Doña Ilda,CLOSED_TEMPORARILY,"Atendemos por redes, Altamira, Medellín, Robledo, Medellín, Antioquia, Colombia",6.2826184,-75.58321959999999,"meal_delivery,dessert_restaurant,food_delivery,restaurant,point_of_interest,food,establishment",4.5,6,"meal_delivery,restaurant",,
ChIJPWRtSbIpRI4RN5MqGghr9L4,Burger & Grill,CLOSED_TEMPORARILY,"Av. 35 #55-128, Hermosa Provincia, Bello, Antioquia, Colombia",6.341497800000001,-75.5431205,"hamburger_restaurant,meal_delivery,food_delivery,american_restaurant,restaurant,food,point_of_interest,establishment",3,1,"meal_delivery,restaurant",,
ChIJRx2Xpx2fRo4R49h0eWXCIPk,Xtreme Wings Rionegro Puedes ubicarnos en el punto de venta del sector UCO (Punto De Venta Porvenir Cerrado Temporalmente),CLOSED_TEMPORARILY,"4JXJ+MQ, Rionegro, Antioquia, Colombia",6.1479574,-75.3857898,"fast_food_restaurant,meal_delivery,food_delivery,restaurant,food,point_of_interest,establishment",4.2,139,"meal_delivery,restaurant",,
ChIJV63FxeuDRo4RiN7vBhCVlW4,Fresco,CLOSED_TEMPORARILY,"Cra. 36 #7-18, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",6.2067438,-75.5661142,"meal_delivery,juice_shop,vegan_restaurant,vegetarian_restaurant,food_delivery,restaurant,point_of_interest,food,establishment",4.8,73,"meal_delivery,restaurant",,
ChIJVY_z7geDRo4RY9p7xnx_icU,Pizzas Il Fratello,CLOSED_TEMPORARILY,"carrera 79, Cl. 9 Sur #50, La Hondonada, Medellín, Belén, Medellín, Antioquia, Colombia",6.202584100000001,-75.6012339,"meal_delivery,food_delivery,food,point_of_interest,establishment",,,meal_delivery,,
ChIJZ3H9A2WDRo4RqCDb98kqgZU,Get & Share Nutrition,CLOSED_TEMPORARILY,"Cra. 46B #72 Sur-18, Sabaneta, Antioquia, Colombia",6.1522333,-75.6181842,"restaurant,meal_delivery,fast_food_restaurant,food_delivery,grocery_store,food_store,point_of_interest,health,store,food,establishment",4.9,152,"restaurant,meal_delivery,grocery_store",,
ChIJb-iZdxcpRI4RQZpQuJGmBP0,"Arepas de queso ""El Chamo""",CLOSED_TEMPORARILY,"Cra. 117e #63c-28 a 63c-108, Santa Margarita, Medellín, San Cristóbal, Medellín, Antioquia, Colombia",6.2811828,-75.6193722,"meal_delivery,food_delivery,food,point_of_interest,establishment",,,meal_delivery,,
ChIJbZbCw7EpRI4R0MDIcV1OtKI,EMPANADAS LAS DE 8@,CLOSED_TEMPORARILY,"Cra. 65D #25b45, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",6.242128800000001,-75.5835968,"meal_delivery,food_delivery,point_of_interest,food,establishment",,,meal_delivery,,
ChIJbc-SWbODRo4RZ59dsGV6G1E,Ragazzi - Envigado,CLOSED_TEMPORARILY,"Cl. 40H Sur #42a 32, Zona 7, Envigado, Antioquia, Colombia",6.1668696,-75.5907586,"restaurant,pizza_restaurant,pub,meal_delivery,catering_service,food_delivery,bar,meal_takeaway,italian_restaurant,point_of_interest,food,establishment",4.5,750,"restaurant,meal_delivery,bar,meal_takeaway",,
ChIJha_-PSIpRI4RORgjM64Yfcs,Kalepa Postres,CLOSED_TEMPORARILY,"Cl. 84 #88 - 27, Aures II, Medellín, Robledo, Medellín, Antioquia, Colombia",6.2898027999999995,-75.5871549,"dessert_shop,confectionery,food_store,meal_delivery,food_delivery,food,point_of_interest,store,establishment",,,meal_delivery,,
ChIJhbdRCbopRI4R0ZSnGvxv2Ys,Productos Aragonesa,CLOSED_TEMPORARILY,"Cl. 32F #65 A - 28, Medellín, Belén, Medellín, Antioquia, Colombia",6.2389472,-75.5838089,"bakery,fast_food_restaurant,meal_delivery,food_delivery,dessert_shop,confectionery,food_store,restaurant,food,point_of_interest,store,establishment",4.4,126,"bakery,meal_delivery,restaurant",,
ChIJk0RJ4pspRI4R2CK34_0nlDY,Torreón Restaurante Bar,CLOSED_TEMPORARILY,"Av. 80 #53A-66, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",6.2681648,-75.5954722,"bar_and_grill,meal_delivery,food_delivery,bar,restaurant,food,point_of_interest,establishment",5,4,"meal_delivery,bar,restaurant",,
ChIJkwt_SP-BRo4RKvuzqaxPQBw,Asados Grill (De Ostos),CLOSED_TEMPORARILY,"59F9+V6, Itagüí, Antioquia, Colombia",6.1746875,-75.63193749999999,"meal_delivery,food_delivery,point_of_interest,food,establishment",,,meal_delivery,,
